127 124
30 w
37 r
109 w
88 r
59 w
99 r
60 w
28 r
26 r
92 r
11 w
61 r
90 w
87 w
2 w
48 w
35 w
6 r
73 w
57 w
75 r
69 w
36 w
82 w
37 r
91 w
126 w
10 r
38 r
94 r
51 r
30 w
22 r
51 w
69 r
114 w
113 w
59 r
19 w
75 r
64 w
29 r
72 r
5 w
86 r
64 w
101 r
109 w
114 w
98 w
98 r
56 r
124 r
70 r
110 r
17 r
19 w
42 w
16 r
31 r
64 w
42 r
53 w
23 w
5 w
37 w
110 r
106 w
32 r
113 w
112 r
72 w
3 r
105 r
114 w
13 r
55 r
32 r
4 w
30 w
78 r
70 w
64 r
103 w
66 w
38 r
123 r
123 w
89 w
69 r
11 r
44 w
21 w
62 r
31 w
87 r
52 r
53 w
102 r
122 w
62 r
0 w
11 w
114 w
106 w
6 r
16 w
93 r
91 w
64 w
54 w
116 r
45 r
57 r
78 r
17 w
99 r
9 w
9 r
50 r
32 w
105 r
33 r
67 w
99 r
88 r
73 w
124 r
109 w
47 w
122 r
74 w
67 w
49 w
31 w
94 r
57 w
75 r
39 r
53 r
1 r
97 r
6 r
12 w
63 w
0 w
80 r
37 w
34 w
62 w
44 r
33 r
6 w
103 w
82 r
112 w
115 r
16 w
96 r
34 w
113 w
15 w
26 w
92 w
28 w
42 r
65 r
88 w
96 w
38 r
76 r
29 r
89 r
104 r
18 w
122 r
101 r
124 w
23 r
99 r
12 w
114 w
118 r
99 r
16 r
68 r
64 w
19 r
113 r
56 r
30 r
83 w
29 r
74 w
10 w
73 r
61 r
30 r
100 w
58 w
0 r
103 w
28 r
51 r
44 r
87 r
122 w
88 w
34 w
0 w
32 r
61 r
48 w
105 w
60 r
49 w
34 w
42 r
85 r
78 w
90 r
9 r
12 w
12 w
49 w
85 w
115 w
36 w
116 w
61 r
125 r
75 r
123 r
114 w
98 w
28 w
70 r
42 r
69 w
60 w
102 r
15 w
108 w
118 r
49 w
12 w
73 r
90 r
19 r
67 r
55 r
113 w
18 r
126 r
71 r
22 w
49 w
100 r
47 r
82 w
75 w
16 w
47 w
104 w
107 r
11 w
32 r
38 w
45 w
107 w
10 w
50 w
22 w
53 r
113 w
97 r
72 r
72 r
66 r
101 r
113 w
28 w
26 w
49 w
76 r
50 r
72 w
9 r
122 w
86 w
107 w
15 r
106 w
72 w
120 w
9 r
118 w
13 r
67 w
