127 87
106 w
50 r
126 r
120 r
38 r
9 w
90 r
80 r
42 w
20 w
80 w
33 r
73 r
100 w
62 w
5 r
0 r
69 r
89 r
124 w
62 w
18 r
119 w
77 w
93 r
22 r
35 r
67 w
26 r
34 w
102 r
54 w
117 r
79 r
26 r
63 r
62 w
106 r
39 w
114 w
16 w
117 w
125 w
89 w
125 r
81 w
56 w
27 w
126 w
120 w
114 r
90 w
75 r
62 r
108 w
109 w
79 w
42 w
107 r
99 r
83 w
19 r
7 r
58 w
44 w
26 r
54 r
100 w
36 r
123 r
41 r
72 r
55 r
109 w
10 r
33 w
59 r
3 w
91 w
109 w
51 w
21 r
31 w
62 w
78 r
11 r
102 w
8 r
95 w
95 r
26 r
17 w
0 r
104 r
2 r
40 r
89 r
116 r
90 w
7 w
94 w
30 r
126 w
56 r
94 w
45 r
5 w
9 r
96 w
126 w
119 w
34 w
36 w
85 r
43 r
104 r
29 w
0 r
99 w
38 w
83 r
77 r
32 r
91 r
43 r
118 w
44 w
72 w
109 r
102 w
24 r
96 r
103 w
101 w
50 w
15 r
105 r
24 r
21 w
39 r
55 r
21 w
110 w
45 r
50 w
104 r
123 r
24 w
52 r
22 r
50 r
30 r
4 r
22 w
55 w
27 w
52 r
52 r
118 r
75 r
54 r
83 r
24 r
3 w
75 w
84 w
55 r
77 r
17 w
100 r
119 r
125 w
123 r
104 w
38 r
85 w
26 w
53 r
79 r
14 r
85 r
36 w
3 w
114 w
103 w
14 w
86 w
24 w
7 w
51 r
92 w
15 r
31 r
32 r
80 w
32 r
50 w
51 r
76 w
69 r
2 w
114 r
84 w
21 r
6 r
23 w
29 w
22 w
61 w
36 w
87 w
83 w
115 r
67 w
34 r
63 r
16 w
68 w
1 w
76 w
85 w
10 r
90 w
70 r
12 r
97 r
107 w
49 r
39 w
8 r
88 w
17 r
71 w
9 r
89 w
79 r
50 r
18 r
77 w
28 r
36 w
31 w
126 w
37 w
97 r
85 w
96 w
3 w
75 w
3 r
100 w
84 r
113 w
111 w
92 w
10 w
43 r
14 r
115 w
100 w
19 w
60 r
43 w
83 r
24 r
54 r
48 w
126 r
77 w
109 w
43 r
81 w
1 w
69 w
77 w
74 r
12 r
58 w
45 r
27 r
56 w
8 r
126 r
74 w
14 r
9 r
18 r
91 r
98 r
54 r
16 w
87 w
68 r
124 r
93 w
7 w
46 r
17 w
23 r
73 r
76 w
82 w
53 r
59 r
6 w
35 w
37 r
68 w
67 r
61 r
26 w
70 w
23 r
2 r
57 r
91 w
101 r
45 w
79 w
42 r
49 r
99 w
44 r
34 w
45 w
64 w
105 r
49 w
67 r
52 r
25 w
10 r
72 w
68 r
54 w
9 w
3 r
115 r
90 r
118 w
2 w
25 r
26 r
101 w
57 r
114 w
26 w
8 w
99 r
96 r
112 w
19 w
113 w
24 w
51 w
117 r
29 w
111 w
63 r
59 r
43 r
33 w
4 r
79 r
5 w
25 r
56 w
72 w
62 r
49 w
61 w
71 w
6 w
81 r
51 r
100 w
53 w
10 w
40 r
100 w
62 r
98 w
91 w
47 w
31 w
55 r
98 r
88 w
110 r
8 r
33 w
34 w
51 r
29 r
16 r
96 w
104 w
117 w
125 w
44 r
9 r
117 w
50 r
42 w
56 w
78 r
21 r
18 w
42 w
16 w
45 w
109 r
29 r
124 r
31 w
47 w
73 w
112 w
36 w
82 w
96 r
63 r
43 w
86 r
123 r
46 r
0 w
36 w
123 r
31 w
62 r
123 r
38 w
105 w
50 w
41 r
112 w
31 r
108 w
82 r
16 w
87 r
88 w
58 w
100 w
78 w
87 r
16 r
95 r
39 w
112 r
1 w
14 w
73 w
56 r
65 w
40 r
12 w
115 r
107 r
31 w
22 w
113 r
36 w
5 r
72 w
64 r
46 w
54 r
1 r
46 r
12 w
7 r
69 w
18 r
76 w
37 r
25 w
3 r
85 r
108 w
55 w
57 w
49 r
45 r
96 w
6 r
1 w
107 w
40 w
23 w
126 w
36 r
118 w
79 r
36 w
78 w
62 r
102 r
108 r
49 w
72 r
2 r
4 w
4 w
53 w
14 w
69 r
20 w
47 w
83 w
37 w
120 w
7 r
120 w
101 w
75 r
52 r
99 w
62 w
9 r
97 w
91 r
82 w
60 r
108 w
1 r
20 w
43 r
104 w
103 w
16 r
42 r
106 w
106 r
89 w
8 w
14 r
25 r
122 r
63 r
114 w
55 r
71 r
122 w
99 w
61 w
123 r
21 w
3 r
76 w
32 r
89 r
51 r
57 r
94 r
19 r
78 w
32 w
37 w
88 r
64 r
26 w
31 r
58 r
119 r
12 r
22 r
53 r
66 r
53 w
46 r
13 w
65 r
81 r
97 r
1 w
63 w
3 r
43 r
41 r
53 r
107 w
67 r
67 w
15 w
107 r
70 w
76 r
73 w
28 w
1 r
68 w
43 r
41 r
10 r
32 w
47 w
110 w
7 w
75 r
119 r
71 r
71 r
89 r
41 w
68 w
101 r
90 w
77 w
115 w
17 r
3 w
126 r
95 w
30 w
116 r
41 w
48 w
21 w
55 w
107 r
52 r
78 w
54 r
122 w
87 w
108 r
61 r
61 r
63 w
115 w
94 r
49 r
91 r
38 w
7 r
119 r
4 r
77 w
12 r
33 w
80 r
85 r
31 r
114 w
19 r
115 r
65 w
93 w
96 r
57 r
70 w
15 r
41 w
47 r
55 w
17 r
83 r
1 w
86 w
52 r
10 r
25 r
38 r
69 r
114 w
15 r
60 r
51 w
100 w
110 w
86 w
118 r
0 r
124 r
95 w
8 r
30 r
114 w
89 r
41 w
108 r
65 w
110 w
66 r
106 w
13 r
101 r
0 w
20 r
47 w
60 w
66 w
59 r
57 w
89 w
123 w
61 w
56 w
41 w
