4021
0 1716 a
1 773 a
2 1204 a
3 1780 a
4 1584 a
5 1820 a
6 1708 a
7 908 a
8 1347 a
9 365 a
10 113 a
11 1047 a
12 1587 a
13 132 a
14 509 a
15 302 a
16 627 a
17 225 a
18 2037 a
19 614 a
20 1718 a
21 1393 a
22 36 a
23 1257 a
24 45 a
25 1685 a
26 244 a
27 1568 a
28 1129 a
29 919 a
30 1871 a
31 633 a
32 1005 a
33 1910 a
34 221 a
35 471 a
36 74 a
37 371 a
38 990 a
39 204 a
40 248 a
41 1589 a
42 1906 a
43 2014 a
44 1318 a
45 932 a
46 1853 a
47 50 a
48 633 a
49 1301 a
50 873 a
51 1915 a
52 2017 a
53 1009 a
54 1098 a
55 96 a
56 1716 a
57 1455 a
58 1603 a
59 1900 a
60 553 a
61 813 a
62 1060 a
63 408 a
64 1425 a
65 1626 a
66 1502 a
67 1690 a
68 1040 a
69 1924 a
70 502 a
71 1266 a
72 1948 a
73 1050 a
74 152 a
75 856 a
76 1663 a
77 1120 a
78 1581 a
79 377 a
80 860 a
81 186 a
82 2035 a
83 1049 a
84 397 a
85 1188 a
86 1952 a
87 266 a
88 43 a
89 743 a
90 60 a
91 1520 a
92 1591 a
93 1367 a
94 1403 a
95 857 a
96 1696 a
97 1184 a
98 334 a
99 1986 a
100 409 a
101 127 a
102 1570 a
103 474 a
104 1593 a
105 1839 a
106 94 a
107 797 a
108 441 a
109 1373 a
110 1148 a
111 1536 a
112 1206 a
113 1005 a
114 882 a
115 1436 a
116 573 a
117 950 a
118 796 a
119 652 a
120 238 a
121 1214 a
122 834 a
123 522 a
124 315 a
125 389 a
126 377 a
127 1511 a
128 818 a
129 60 a
130 1336 a
131 1190 a
132 1461 a
133 511 a
134 388 a
135 1781 a
136 60 a
137 208 a
138 1108 a
139 1144 a
140 226 a
141 799 a
142 1726 a
143 714 a
144 586 a
145 1491 a
146 491 a
147 87 a
148 293 a
149 1211 a
150 1573 a
151 1691 a
152 966 a
153 1140 a
154 1196 a
155 637 a
156 589 a
157 1703 a
158 1369 a
159 370 a
160 510 a
161 1156 a
162 47 a
163 692 a
164 537 a
165 326 a
166 1870 a
167 1096 a
168 394 a
169 1699 a
170 105 a
171 225 a
172 143 a
173 442 a
174 782 a
175 1717 a
176 1720 a
177 969 a
178 970 a
179 2028 a
180 1642 a
181 124 a
182 1266 a
183 1849 a
184 1555 a
185 589 a
186 616 a
187 770 a
188 77 a
189 1399 a
190 1954 a
191 937 a
192 1165 a
193 1356 a
194 1662 a
195 131 a
196 297 a
197 115 a
198 1288 a
199 1555 a
200 1521 a
201 686 a
202 158 a
203 344 a
204 980 a
205 341 a
206 942 a
207 53 a
208 1824 a
209 1476 a
210 1088 a
211 150 a
212 192 a
213 856 a
214 1281 a
215 647 a
216 769 a
217 1029 a
218 583 a
219 1491 a
220 1245 a
221 675 a
222 5 a
223 732 a
224 564 a
225 1334 a
226 37 a
227 888 a
228 239 a
229 1122 a
230 1031 a
231 430 a
232 32 a
233 1868 a
234 1778 a
235 1328 a
236 176 a
237 700 a
238 576 a
239 884 a
240 712 a
241 1158 a
242 450 a
243 39 a
244 1128 a
245 493 a
246 515 a
247 437 a
248 542 a
249 507 a
250 1101 a
251 1485 a
252 723 a
253 1366 a
254 1798 a
255 2007 a
256 414 a
257 174 a
258 963 a
259 721 a
260 897 a
261 240 a
262 1007 a
263 1788 a
264 1375 a
265 878 a
266 404 a
267 402 a
268 1675 a
269 1674 a
270 1233 a
271 1413 a
272 1761 a
273 909 a
274 375 a
275 495 a
276 904 a
277 369 a
278 387 a
279 1951 a
280 203 a
281 1016 a
282 56 a
283 2009 a
284 921 a
285 1951 a
286 1728 a
287 732 a
288 375 a
289 1150 a
290 1567 a
291 1562 a
292 170 a
293 389 a
294 501 a
295 183 a
296 1835 a
297 71 a
298 2002 a
299 1947 a
300 197 a
301 727 a
302 2046 a
303 1127 a
304 1631 a
305 850 a
306 160 a
307 1956 a
308 823 a
309 268 a
310 1036 a
311 810 a
312 336 a
313 503 a
314 66 a
315 1957 a
316 984 a
317 1634 a
318 888 a
319 395 a
320 920 a
321 975 a
322 1228 a
323 1275 a
324 421 a
325 1495 a
326 260 a
327 1229 a
328 358 a
329 61 a
330 1365 a
331 516 a
332 678 a
333 1388 a
334 1863 a
335 1082 a
336 564 a
337 1884 a
338 1392 a
339 1520 a
340 1579 a
341 1090 a
342 1781 a
343 1309 a
344 1932 a
345 554 a
346 386 a
347 1722 a
348 1078 a
349 1279 a
350 139 a
351 474 a
352 683 a
353 1553 a
354 1925 a
355 372 a
356 1905 a
357 1317 a
358 479 a
359 401 a
360 1312 a
361 1577 a
362 1199 a
363 1366 a
364 1339 a
365 1502 a
366 1692 a
367 707 a
368 743 a
369 1222 a
370 1190 a
371 2018 a
372 2010 a
373 1721 a
374 1025 a
375 1164 a
376 301 a
377 169 a
378 432 a
379 1798 a
380 1059 a
381 1491 a
382 574 a
383 631 a
384 51 a
385 1818 a
386 110 a
387 1885 a
388 196 a
389 675 a
390 1493 a
391 1093 a
392 1696 a
393 1802 a
394 189 a
395 113 a
396 101 a
397 214 a
398 1778 a
399 743 a
400 1996 a
401 1904 a
402 183 a
403 1273 a
404 118 a
405 1736 a
406 1805 a
407 1569 a
408 1435 a
409 1743 a
410 1543 a
411 1760 a
412 1858 a
413 1796 a
414 1551 a
415 552 a
416 1625 a
417 485 a
418 1432 a
419 1904 a
420 1898 a
421 613 a
422 556 a
423 1123 a
424 895 a
425 198 a
426 489 a
427 168 a
428 1499 a
429 260 a
430 1326 a
431 1138 a
432 1366 a
433 447 a
434 85 a
435 926 a
436 549 a
437 1977 a
438 317 a
439 1697 a
440 801 a
441 862 a
442 1488 a
443 683 a
444 484 a
445 60 a
446 1447 a
447 399 a
448 450 a
449 758 a
450 851 a
451 70 a
452 342 a
453 1110 a
454 15 a
455 885 a
456 1612 a
457 1685 a
458 809 a
459 1452 a
460 199 a
461 1846 a
462 903 a
463 940 a
464 91 a
465 307 a
466 1261 a
467 637 a
468 1695 a
469 1757 a
470 901 a
471 405 a
472 930 a
473 1292 a
474 1330 a
475 68 a
476 949 a
477 1346 a
478 1941 a
479 122 a
480 175 a
481 413 a
482 378 a
