3912
0 958 a
1 185 a
2 795 a
3 337 a
4 1321 a
2 -1 f
5 378 a
6 1397 a
0 -1 f
7 1567 a
8 999 a
9 1492 a
10 1806 a
11 1877 a
12 703 a
13 740 a
14 1661 a
15 1932 a
16 523 a
17 2026 a
18 398 a
13 -1 f
19 617 a
20 1709 a
21 1698 a
22 1730 a
23 1910 a
24 841 a
19 -1 f
25 952 a
26 1756 a
7 -1 f
27 1759 a
28 1572 a
29 775 a
30 116 a
31 1588 a
32 1234 a
33 338 a
34 1280 a
35 471 a
21 -1 f
36 1996 a
37 680 a
38 336 a
37 -1 f
39 1207 a
9 -1 f
40 469 a
41 1934 a
42 260 a
43 1455 a
44 716 a
43 -1 f
45 847 a
46 1083 a
47 1722 a
48 1843 a
31 -1 f
49 589 a
50 160 a
8 -1 f
51 274 a
52 2021 a
53 282 a
54 289 a
55 923 a
56 1124 a
57 762 a
58 1826 a
59 1562 a
60 868 a
61 793 a
62 636 a
63 1559 a
64 2034 a
30 -1 f
65 1339 a
66 1222 a
67 943 a
61 -1 f
68 297 a
69 74 a
70 527 a
71 937 a
72 1198 a
73 1867 a
74 426 a
75 1055 a
76 103 a
77 161 a
78 1944 a
79 1171 a
80 1411 a
59 -1 f
81 1119 a
29 -1 f
82 775 a
83 1398 a
84 568 a
85 668 a
86 1705 a
86 -1 f
87 511 a
88 78 a
6 -1 f
89 1731 a
90 470 a
91 1160 a
84 -1 f
92 1729 a
93 1730 a
24 -1 f
94 1852 a
95 438 a
40 -1 f
96 1940 a
97 1166 a
98 2030 a
48 -1 f
99 42 a
100 67 a
101 716 a
102 1814 a
103 419 a
104 1925 a
51 -1 f
105 1885 a
106 749 a
107 244 a
108 656 a
109 1033 a
110 1486 a
111 1328 a
112 1718 a
98 -1 f
113 94 a
114 259 a
115 1174 a
116 1459 a
117 1098 a
118 1798 a
119 870 a
120 1422 a
121 1773 a
122 749 a
123 1786 a
124 207 a
103 -1 f
125 880 a
126 1172 a
127 243 a
128 873 a
129 480 a
130 540 a
131 603 a
132 1290 a
79 -1 f
133 2006 a
134 6 a
135 1215 a
128 -1 f
136 1278 a
137 1587 a
138 634 a
139 722 a
140 413 a
18 -1 f
141 1483 a
32 -1 f
142 2008 a
71 -1 f
143 1499 a
144 650 a
145 45 a
146 1891 a
147 2023 a
148 340 a
78 -1 f
149 541 a
150 762 a
151 230 a
152 364 a
153 1640 a
154 72 a
117 -1 f
155 143 a
156 698 a
157 1951 a
158 541 a
159 332 a
160 742 a
161 1003 a
162 753 a
163 -1 f
163 1828 a
164 1729 a
165 718 a
5 -1 f
166 1118 a
167 918 a
113 -1 f
168 969 a
119 -1 f
169 910 a
170 1680 a
171 527 a
172 957 a
173 1520 a
174 1036 a
135 -1 f
175 1671 a
176 1356 a
177 1643 a
150 -1 f
178 372 a
179 321 a
180 1601 a
181 1555 a
141 -1 f
182 2033 a
183 781 a
184 237 a
185 1649 a
186 1452 a
187 42 a
188 672 a
189 740 a
190 1203 a
1 -1 f
191 1225 a
192 912 a
193 1166 a
194 410 a
195 692 a
196 1896 a
131 -1 f
197 144 a
198 650 a
129 -1 f
199 1294 a
200 1519 a
201 1808 a
202 1647 a
203 1244 a
204 1692 a
121 -1 f
205 1338 a
206 322 a
207 398 a
208 1532 a
209 647 a
210 1255 a
211 821 a
55 -1 f
212 39 a
89 -1 f
213 1887 a
214 1722 a
20 -1 f
215 1582 a
216 1512 a
217 1796 a
218 1511 a
138 -1 f
219 1695 a
220 1838 a
221 601 a
222 1364 a
223 1220 a
224 1936 a
12 -1 f
225 1101 a
226 78 a
227 596 a
181 -1 f
228 852 a
127 -1 f
229 1783 a
230 1369 a
231 2003 a
232 1905 a
233 696 a
234 1421 a
235 1335 a
236 683 a
237 1187 a
238 1729 a
239 1301 a
56 -1 f
240 1145 a
241 680 a
242 1942 a
200 -1 f
243 1443 a
132 -1 f
244 1896 a
245 8 a
246 691 a
162 -1 f
247 1424 a
248 723 a
249 1816 a
250 505 a
251 754 a
252 2010 a
253 2018 a
254 1725 a
85 -1 f
255 1732 a
256 647 a
257 2020 a
258 1027 a
259 1813 a
260 44 a
261 394 a
262 369 a
263 900 a
264 362 a
265 458 a
266 305 a
267 1190 a
268 1393 a
269 563 a
270 1355 a
271 1398 a
272 170 a
273 1945 a
274 1559 a
213 -1 f
275 1180 a
14 -1 f
276 587 a
277 1687 a
278 577 a
247 -1 f
279 926 a
280 959 a
203 -1 f
281 1364 a
282 1999 a
283 464 a
284 140 a
279 -1 f
285 1059 a
177 -1 f
286 1274 a
220 -1 f
287 1739 a
288 204 a
289 870 a
290 1672 a
152 -1 f
291 605 a
