3909
648 1855 a
1541 394 a
1343 244 a
1676 1421 a
1971 1063 a
1706 317 a
241 262 a
1478 1089 a
1972 599 a
1221 1414 a
530 446 a
975 1011 a
1112 438 a
1993 969 a
1910 310 a
1855 1613 a
137 29 a
43 159 a
1378 599 a
791 2009 a
1221 1414 a
323 1351 a
1090 1500 a
1418 1251 a
2002 578 a
1744 26 a
1316 842 a
521 1403 a
21 323 a
1647 1297 a
1286 555 a
1429 1643 a
871 1961 a
1596 1797 a
357 710 a
1095 1835 a
637 1972 a
1509 1463 a
1572 1468 a
438 1011 a
813 1074 a
180 1922 a
567 124 a
159 1080 a
1218 632 a
1799 1373 a
1543 1616 a
326 493 a
1440 2044 a
912 1310 a
825 1676 a
1798 1677 a
1653 924 a
1114 1300 a
1774 1884 a
1305 599 a
1032 142 a
131 363 a
1642 1906 a
911 418 a
1316 842 a
1347 1283 a
49 912 a
1460 732 a
127 903 a
1730 347 a
1869 1511 a
1029 408 a
607 845 a
1646 176 a
230 1843 a
1248 1884 a
1856 1328 a
1131 1321 a
553 1703 a
1885 119 a
1454 316 a
1355 882 a
1367 1374 a
1867 451 a
832 1899 a
1905 1796 a
86 1078 a
1248 1884 a
205 964 a
639 220 a
1078 1508 a
515 150 a
2047 440 a
1518 1006 a
1080 1260 a
309 65 a
265 388 a
1668 614 a
1089 220 a
1391 1281 a
1516 1424 a
1901 707 a
1601 764 a
1717 507 a
591 1043 a
1265 1814 a
1899 571 a
1276 467 a
1995 705 a
877 1259 a
1575 1839 a
866 1243 a
1226 151 a
1644 77 a
1946 571 a
983 1919 a
1078 1508 a
1506 168 a
408 829 a
932 345 a
957 961 a
1891 1515 a
1538 1875 a
1547 761 a
622 852 a
1691 2001 a
611 1225 a
893 1105 a
700 832 a
368 1391 a
720 999 a
903 439 a
635 1771 a
1738 168 a
1306 1761 a
363 183 a
781 296 a
361 581 a
1177 1169 a
2024 1740 a
1893 1014 a
29 1647 a
1583 1828 a
355 805 a
655 1658 a
1592 1309 a
1959 861 a
1580 1106 a
1410 214 a
122 611 a
572 924 a
84 205 a
910 1551 a
633 894 a
466 409 a
1807 71 a
1501 1468 a
1123 239 a
1237 97 a
687 1540 a
1798 1677 a
1236 8 a
1167 1694 a
1080 1260 a
467 201 a
45 1799 a
1758 1263 a
547 795 a
644 1488 a
1704 148 a
1250 698 a
180 1922 a
1960 1908 a
2017 869 a
421 1859 a
1908 1790 a
835 232 a
157 1236 a
232 907 a
1159 1550 a
470 807 a
1276 467 a
2019 486 a
1088 2016 a
1922 1881 a
428 1766 a
928 656 a
706 1046 a
22 1090 a
153 1123 a
712 1872 a
610 1258 a
1973 1876 a
1139 534 a
1790 252 a
157 1236 a
1914 202 a
1710 410 a
917 941 a
642 1601 a
1444 873 a
1133 643 a
109 1644 a
262 776 a
1907 389 a
1989 422 a
1438 1582 a
1356 563 a
1249 844 a
964 1279 a
1821 514 a
647 1837 a
2021 622 a
1426 23 a
380 7 a
722 1351 a
278 1503 a
305 1359 a
860 1168 a
983 1919 a
1440 2044 a
410 1596 a
145 122 a
1698 2017 a
634 289 a
1578 1949 a
1990 917 a
1213 1001 a
646 1861 a
1913 282 a
120 622 a
1366 363 a
1692 1938 a
140 655 a
1843 1906 a
1132 474 a
907 1 a
1970 1473 a
274 1952 a
1442 1965 a
386 941 a
1654 35 a
440 109 a
2043 963 a
453 1409 a
262 776 a
1461 1116 a
971 65 a
2011 393 a
633 894 a
988 403 a
1924 901 a
973 204 a
635 1771 a
214 860 a
1118 688 a
864 1937 a
1804 643 a
762 442 a
1421 1148 a
40 813 a
1753 1823 a
1408 364 a
1675 1049 a
916 1852 a
596 627 a
776 1709 a
553 1703 a
1470 106 a
388 1296 a
875 40 a
829 1081 a
1498 652 a
323 1351 a
703 1832 a
75 1885 a
1222 1235 a
1793 1800 a
1952 1781 a
139 355 a
1617 1074 a
1673 1207 a
1503 1181 a
396 655 a
328 220 a
282 1361 a
1361 1170 a
1664 382 a
940 817 a
1385 1922 a
1712 1570 a
980 851 a
1716 1718 a
1751 1262 a
1160 1897 a
314 555 a
1317 1582 a
677 1409 a
1909 10 a
1588 75 a
221 1578 a
1086 1669 a
1830 2041 a
1631 494 a
1791 1094 a
804 1963 a
1991 1128 a
17 43 a
796 131 a
1359 98 a
1331 718 a
1997 1577 a
1848 100 a
