127 28
13 r
12 w
12 r
0 r
14 w
106 r
103 r
14 w
22 w
13 w
19 w
20 r
4 w
16 r
18 r
11 r
23 r
14 w
21 r
10 r
12 r
126 r
4 r
19 w
7 r
16 r
1 r
8 w
16 w
18 w
22 r
18 r
1 w
24 r
88 r
24 w
20 r
7 w
12 w
22 r
5 w
28 r
19 w
60 r
17 r
6 r
91 r
14 w
19 w
58 r
18 r
9 w
1 r
25 w
13 w
22 r
24 w
6 r
59 r
22 w
53 w
56 r
14 w
12 r
19 w
10 w
6 w
15 w
7 w
21 w
18 r
20 r
19 r
15 w
21 r
0 r
19 w
18 r
14 w
11 w
0 r
10 w
7 r
17 r
26 r
12 w
20 w
21 r
13 w
70 w
24 w
31 r
24 w
4 w
32 w
4 r
3 w
23 w
6 r
22 w
13 w
21 w
41 w
0 r
10 r
18 w
17 r
26 w
8 w
20 w
3 w
18 r
48 r
9 r
18 r
14 r
2 w
8 w
113 w
6 r
69 r
10 r
23 w
16 r
23 r
33 r
40 r
67 w
16 r
24 w
16 w
17 w
2 w
22 w
6 w
2 r
98 w
1 r
14 w
29 r
24 w
0 w
30 w
17 w
6 r
108 r
102 r
18 w
120 w
68 w
25 w
4 w
11 r
12 r
97 r
0 r
7 w
77 w
11 r
5 w
5 r
11 w
8 w
75 w
23 w
25 r
15 w
85 w
5 w
16 r
16 r
91 r
86 r
0 r
14 w
16 r
7 w
1 w
17 r
4 r
2 w
0 r
25 r
11 w
114 r
9 r
20 r
11 w
36 r
54 w
19 r
63 w
24 r
16 r
14 w
2 w
6 w
2 w
20 w
53 w
0 w
5 r
80 w
5 w
90 w
12 r
15 r
8 r
90 w
2 r
19 w
13 w
4 r
2 r
1 r
15 r
16 w
3 w
9 r
8 r
6 r
6 w
15 w
20 r
3 w
97 r
13 w
19 w
24 w
11 w
23 w
18 r
9 r
13 r
15 w
14 r
12 r
6 w
101 w
8 r
14 w
15 w
14 w
17 r
25 r
12 r
9 w
6 w
71 r
4 r
16 r
25 r
23 r
5 r
0 r
4 r
11 w
17 r
10 r
124 r
13 w
21 r
104 r
6 r
10 w
24 r
16 w
39 r
6 w
14 w
42 r
96 w
9 r
2 w
24 r
6 r
40 r
16 w
18 w
25 w
31 r
97 r
79 w
2 r
3 w
13 w
3 w
22 r
2 w
14 r
5 r
8 r
18 w
26 w
21 w
25 r
21 w
19 w
2 w
22 r
23 w
23 r
113 r
23 w
9 r
7 w
17 r
1 r
19 r
0 w
4 w
22 r
25 r
21 r
9 w
38 w
11 r
92 w
9 r
24 w
11 w
49 w
25 w
5 w
12 w
14 r
58 w
3 r
14 r
69 w
17 r
18 r
11 w
22 w
11 r
24 w
16 w
16 r
19 w
3 w
17 r
19 r
67 w
37 w
10 w
17 w
126 r
20 w
5 r
14 r
19 w
11 w
3 w
24 w
15 r
22 w
77 r
25 w
10 w
56 r
7 w
22 w
84 r
91 w
64 w
1 r
65 w
101 w
17 w
95 r
11 r
15 r
123 r
24 r
116 r
16 w
3 r
33 w
9 w
0 w
45 r
10 w
3 r
24 r
3 r
36 r
20 w
20 w
6 r
20 w
8 w
8 r
10 w
78 w
7 w
24 w
20 r
8 w
23 r
29 w
3 r
7 w
10 w
53 w
16 w
80 r
0 r
0 w
11 w
14 w
10 w
12 w
73 r
1 w
15 w
10 r
122 r
6 w
0 w
28 r
9 r
3 r
17 r
12 r
9 w
2 r
11 w
26 w
9 w
10 r
23 w
1 w
6 w
5 w
22 r
96 r
6 r
16 w
15 r
45 w
0 w
16 r
15 w
37 r
13 r
18 w
1 r
17 w
5 r
25 r
14 r
9 w
57 r
9 w
15 w
0 w
20 w
9 r
5 r
0 r
27 r
122 r
23 r
121 w
25 r
19 r
14 r
13 r
16 w
85 r
26 r
48 r
4 w
61 w
7 w
6 w
18 w
26 w
21 r
3 r
25 r
18 w
123 r
23 r
1 r
101 w
102 r
18 w
8 r
12 r
14 r
17 r
18 r
48 w
45 r
23 w
2 w
20 r
18 r
19 r
21 r
24 r
26 w
116 w
14 w
16 w
22 r
24 w
6 r
64 r
5 r
12 r
23 w
18 r
16 r
3 w
24 w
9 r
13 w
2 w
88 r
87 w
14 w
0 r
36 w
38 r
11 r
77 w
48 w
1 r
125 r
2 r
17 r
3 w
13 w
25 r
4 r
24 r
101 w
24 r
5 r
113 r
21 w
23 w
22 w
5 r
1 w
20 r
15 r
3 w
22 r
41 w
66 w
12 w
25 r
12 w
15 r
16 r
72 w
9 r
9 r
6 w
48 r
16 w
22 w
26 w
9 r
20 w
26 w
45 r
75 w
5 w
19 w
23 w
21 r
7 w
52 w
12 r
23 w
7 r
44 r
21 w
23 w
15 w
23 r
9 w
84 r
7 r
13 r
26 w
38 w
0 r
13 r
19 w
23 r
3 r
17 w
3 w
9 w
11 r
24 w
110 w
0 r
6 r
4 r
27 w
7 w
0 w
9 r
7 w
4 w
5 r
20 w
35 r
21 w
4 w
22 r
20 r
0 w
10 r
19 w
13 r
23 r
5 r
5 w
57 w
67 w
9 r
24 w
20 w
4 w
11 w
22 r
4 r
12 w
13 r
73 r
59 r
15 w
16 r
55 w
3 w
10 w
7 r
15 r
19 r
9 w
2 r
19 w
21 w
5 w
3 r
6 w
13 w
23 r
9 r
4 w
5 w
15 w
14 w
6 r
94 w
11 w
20 r
0 w
12 w
17 r
10 r
20 w
6 r
13 r
18 r
21 w
15 w
5 w
19 r
78 w
77 w
30 r
7 w
11 r
24 w
26 w
20 w
11 w
116 r
9 r
14 w
79 w
9 r
40 r
19 w
23 r
11 r
21 r
14 r
24 w
51 w
18 w
22 r
13 r
15 w
25 r
16 r
15 w
34 w
12 w
54 r
123 r
9 r
20 r
4 w
5 r
4 r
23 w
11 r
21 r
16 r
23 r
9 r
25 w
12 r
11 r
71 r
8 r
21 r
20 w
25 r
23 w
93 w
14 r
21 r
8 r
4 r
15 r
10 w
113 r
7 w
11 r
1 r
46 r
15 r
47 w
21 w
7 w
22 w
1 r
22 w
0 w
88 w
14 w
14 w
15 r
123 w
6 r
70 w
15 r
19 r
22 w
9 w
10 w
14 r
26 w
17 r
33 w
35 w
24 r
91 r
2 r
22 r
4 w
30 r
35 w
19 w
14 w
41 r
10 r
20 w
22 w
24 w
104 r
118 w
2 r
11 w
117 w
8 r
19 r
5 w
18 w
10 r
10 r
2 w
16 r
13 r
4 r
24 w
13 w
97 r
0 r
20 w
18 w
6 w
23 w
11 w
7 r
20 w
90 w
94 w
11 w
1 r
7 w
22 w
115 w
15 r
15 w
10 w
9 r
14 w
25 w
72 r
17 r
25 r
10 w
3 w
0 w
125 r
100 w
4 w
11 w
18 r
20 r
16 w
7 w
13 w
16 w
19 r
5 r
118 r
20 r
15 w
17 w
15 w
6 r
15 w
23 r
12 w
20 r
13 r
4 r
8 w
18 r
95 r
1 w
3 r
18 w
8 w
20 w
13 r
80 r
14 w
86 w
2 r
19 w
11 w
17 w
20 w
19 w
47 w
22 w
6 w
18 w
84 w
15 w
10 r
22 r
22 r
46 w
8 w
25 w
10 r
106 w
26 w
73 w
10 r
12 w
8 w
2 w
17 w
2 w
0 r
9 r
3 r
23 w
3 w
21 r
18 w
24 w
7 w
6 w
3 w
1 w
1 w
15 w
19 w
8 r
13 r
94 w
25 w
69 r
20 w
95 r
22 w
104 w
6 w
68 r
2 r
0 w
23 r
26 r
19 r
24 w
16 r
11 w
57 w
17 w
16 w
16 r
123 w
73 w
25 w
3 w
7 r
7 w
5 r
10 r
25 w
17 w
2 w
5 w
11 w
4 r
5 r
27 r
22 w
11 w
15 r
125 w
15 w
42 w
24 w
22 w
2 w
21 w
7 r
7 r
29 w
7 w
16 r
95 r
3 r
20 w
0 w
9 w
19 r
3 w
15 r
19 r
7 w
26 r
23 w
7 r
20 w
20 w
11 w
2 w
8 w
63 w
21 w
66 r
10 w
26 r
107 w
7 w
21 w
11 r
6 w
25 w
39 r
25 r
0 w
25 r
8 w
1 r
0 r
9 w
4 r
26 w
18 w
8 r
3 r
6 w
9 w
13 w
14 w
21 w
21 r
19 w
17 w
1 w
60 w
12 w
15 r
1 w
18 w
18 r
11 r
6 r
49 w
93 w
23 w
14 w
24 w
17 r
22 w
16 r
5 w
14 w
13 w
10 w
85 w
14 r
5 w
15 w
16 w
19 w
9 w
19 w
34 w
2 r
7 r
108 r
3 r
25 w
12 w
122 r
30 r
8 w
109 r
10 r
11 w
18 r
92 w
16 w
21 w
14 r
17 r
10 r
22 w
24 w
20 w
75 r
14 r
24 r
88 w
25 w
60 w
18 r
6 w
17 w
20 w
22 r
16 w
18 r
10 r
13 r
97 r
26 w
48 w
12 r
28 r
26 w
111 w
1 w
25 w
5 r
8 r
2 r
5 w
22 r
6 r
87 r
109 r
47 r
20 r
12 w
3 w
111 w
3 w
19 w
20 w
86 r
4 r
34 w
16 r
20 w
0 w
10 w
26 w
18 r
11 w
108 r
12 r
54 w
5 w
0 r
9 w
29 r
77 w
18 r
69 w
16 r
19 r
22 w
19 r
7 w
20 w
9 r
26 w
14 w
4 r
17 r
0 w
0 r
23 w
14 r
9 w
0 w
11 r
124 r
12 w
21 r
14 r
55 w
25 r
23 r
16 w
8 r
17 w
14 w
2 w
16 r
26 w
9 r
25 r
24 w
6 r
25 r
17 w
3 w
14 r
7 r
107 w
23 r
1 w
0 w
1 w
17 w
8 r
87 w
11 w
25 w
12 r
26 w
24 r
26 r
52 r
11 w
15 r
105 w
44 w
17 w
18 r
9 w
24 w
16 r
1 r
14 w
2 r
2 r
8 w
22 w
0 w
10 r
7 w
26 w
22 w
12 r
113 w
30 w
101 r
31 r
114 w
7 r
1 r
5 r
15 w
5 w
6 w
15 r
2 w
10 w
26 w
1 r
12 r
24 r
2 w
24 w
2 r
13 r
62 w
13 w
122 w
13 r
19 w
21 w
17 w
11 w
4 w
46 r
22 r
24 w
90 r
24 w
10 r
18 r
12 w
1 r
14 w
1 r
11 r
3 r
0 r
107 r
35 w
12 r
13 r
0 r
9 r
6 r
25 r
14 r
74 w
16 w
13 w
17 r
52 w
17 w
26 r
7 w
105 w
26 w
103 r
67 r
13 w
9 r
85 w
25 r
25 w
26 w
24 r
4 w
3 r
104 r
114 r
23 w
22 r
15 w
56 r
21 w
7 r
26 w
12 w
8 r
6 w
20 w
104 r
1 r
37 r
0 r
19 r
7 w
25 w
10 r
29 w
7 w
18 w
58 w
15 r
23 r
2 r
20 w
3 w
1 w
11 w
23 w
14 r
21 r
36 r
119 r
7 r
25 r
72 r
9 w
24 r
3 w
37 r
5 r
26 r
14 r
11 w
9 r
14 r
12 w
22 r
1 r
21 r
120 r
46 w
11 r
73 r
0 r
41 w
1 r
26 r
25 w
14 w
4 w
107 r
4 r
15 r
82 w
1 r
13 w
122 w
25 r
5 r
21 r
26 r
7 w
5 w
6 r
20 w
9 r
18 r
13 w
12 r
12 r
6 r
7 w
2 w
20 w
7 w
21 w
16 r
9 w
85 r
97 w
81 r
13 w
2 r
5 r
56 w
9 w
14 w
14 w
1 w
21 r
10 r
18 w
16 w
23 r
4 w
13 r
18 r
43 r
90 w
4 w
4 r
20 w
25 r
24 w
23 w
22 r
57 w
123 r
108 w
25 r
44 r
18 r
16 r
24 w
10 w
62 w
25 w
5 r
11 r
19 r
11 w
18 w
1 w
9 w
8 r
22 r
4 w
16 w
4 w
2 w
5 w
2 r
3 w
22 w
14 r
11 w
5 r
10 r
17 w
4 r
32 r
3 w
86 r
17 w
1 w
10 r
106 r
66 w
10 r
10 w
1 w
1 w
19 w
22 r
2 w
21 w
17 w
91 r
16 r
18 r
15 w
16 r
13 w
7 r
34 w
7 r
22 w
16 w
109 w
25 w
25 r
17 r
2 r
0 r
73 r
85 r
7 r
24 w
23 w
54 r
24 w
88 r
97 r
14 w
26 w
4 w
1 r
9 r
24 r
18 w
22 w
5 w
40 w
15 w
25 w
87 r
2 w
22 r
8 r
1 w
16 r
5 w
66 r
121 r
3 r
23 w
24 w
122 w
19 r
22 r
13 r
37 r
111 w
95 r
6 r
11 w
6 r
12 w
14 w
13 w
121 r
0 r
19 w
3 r
18 w
26 w
15 r
16 r
120 r
32 w
1 w
21 r
12 r
12 w
2 r
11 r
4 r
0 r
13 w
15 r
11 w
19 r
22 r
66 r
13 w
11 w
18 w
25 r
71 r
24 r
96 w
21 r
17 w
103 r
8 w
12 r
17 w
26 w
15 w
6 w
8 r
25 r
12 r
21 r
21 w
7 w
15 r
23 w
14 w
16 w
116 w
6 r
3 w
12 w
13 r
13 w
0 w
24 r
17 r
17 r
11 w
103 r
3 w
10 r
5 r
33 r
13 r
18 r
112 r
0 w
12 w
0 r
22 r
6 r
25 w
18 r
22 w
6 w
6 w
43 r
15 r
1 w
17 r
12 r
4 r
24 w
16 r
26 r
55 w
5 r
20 r
7 w
20 w
117 w
0 w
20 r
76 w
126 r
3 r
12 w
24 r
12 r
111 w
5 w
21 w
14 r
14 r
26 r
15 w
11 w
1 r
2 w
23 r
17 w
71 r
5 r
125 w
19 w
1 r
7 w
11 r
0 r
18 w
19 r
106 r
9 r
25 w
17 r
14 w
58 r
20 w
12 r
0 w
11 r
5 r
22 w
83 r
7 r
6 w
4 w
4 w
11 w
5 w
7 r
19 w
81 r
14 r
20 r
14 r
0 r
23 w
0 r
2 w
11 w
90 r
16 r
11 w
64 r
27 w
14 w
51 r
78 w
2 r
17 w
17 r
14 r
22 r
26 w
21 w
2 r
23 w
82 r
15 r
25 r
9 r
76 w
14 r
75 w
21 w
21 w
19 r
26 r
25 r
5 r
12 r
8 r
5 w
6 w
100 r
16 r
25 r
19 w
68 w
2 w
20 w
16 r
20 r
6 w
9 w
41 w
13 w
22 w
19 r
66 w
11 r
20 r
16 w
92 w
98 w
26 r
7 r
17 w
20 r
26 w
24 r
21 w
10 r
14 w
9 w
11 w
12 r
21 w
6 r
8 w
102 r
3 w
108 w
4 w
20 w
22 r
3 r
10 r
26 w
1 r
25 w
0 w
6 w
9 r
19 w
19 r
18 r
25 w
1 w
7 r
8 r
17 r
17 w
11 w
22 r
123 w
18 r
26 r
80 r
14 w
2 w
35 w
16 w
1 w
9 w
7 w
23 r
5 r
11 r
34 w
5 r
17 r
21 r
15 w
18 w
27 r
3 r
5 r
6 r
23 r
1 w
16 w
22 r
102 w
26 r
100 w
41 w
5 r
109 w
16 r
22 r
10 w
14 w
10 r
5 r
53 w
3 r
7 r
32 w
27 w
5 w
13 w
94 w
97 w
19 r
2 w
25 w
122 w
9 r
24 r
26 r
1 w
11 w
101 r
2 w
23 r
80 r
12 w
18 r
23 r
59 w
9 r
4 w
116 w
79 r
11 w
72 w
51 r
36 r
19 w
8 r
16 r
5 w
26 r
17 w
8 r
16 w
24 w
20 r
5 r
15 w
81 r
2 r
80 r
23 w
2 r
16 w
20 w
26 w
22 r
22 w
2 w
14 w
24 r
4 r
20 w
91 r
15 w
57 r
16 w
19 r
7 w
5 w
23 r
11 r
20 w
6 r
26 r
101 r
18 w
10 w
21 w
22 w
8 w
2 w
9 r
15 r
3 w
23 r
12 r
9 r
22 w
0 w
18 r
40 w
26 w
7 r
9 w
24 r
9 w
7 w
6 w
4 w
