127 92
12 w
19 w
19 r
5 r
53 r
3 r
1 r
11 r
126 r
0 r
12 r
10 w
117 w
10 r
18 w
26 r
8 w
7 w
50 r
63 w
19 r
42 r
14 r
48 w
60 w
15 w
8 r
60 r
91 r
28 r
26 r
65 w
125 w
9 w
12 r
15 w
10 w
50 r
10 r
4 w
2 w
25 r
35 r
123 w
103 w
7 r
19 r
0 r
11 w
22 r
12 w
13 w
19 r
63 r
49 r
61 w
24 w
26 w
23 r
6 w
20 r
22 r
5 w
49 w
16 w
20 w
10 w
76 r
51 w
9 w
7 r
17 r
25 w
14 w
10 w
14 r
2 w
6 r
16 r
3 r
21 w
19 w
7 w
24 w
52 w
0 w
16 r
10 r
20 w
4 r
2 w
15 w
108 w
112 r
71 w
6 r
15 w
17 r
63 w
25 r
5 w
19 w
5 r
24 w
32 w
75 w
14 r
6 r
19 r
8 r
8 r
87 w
13 r
107 w
9 r
62 w
2 r
0 r
14 r
6 w
21 r
22 w
2 r
42 w
17 w
2 r
66 w
3 r
0 w
4 w
8 w
25 r
26 r
12 w
7 r
16 r
59 r
90 r
82 r
6 r
24 w
11 w
25 r
66 r
15 w
16 r
12 w
8 w
3 w
80 w
13 r
32 w
23 w
10 r
30 r
24 r
20 r
8 w
84 w
11 r
1 w
17 w
17 r
1 w
22 w
19 r
7 w
1 r
0 r
21 r
6 w
10 w
12 r
0 w
23 w
6 r
26 w
24 r
22 r
0 w
1 w
20 w
18 w
17 w
19 r
4 r
15 r
24 r
102 w
92 w
7 w
5 r
23 r
118 w
14 w
15 r
23 r
17 r
10 w
16 r
13 r
6 w
10 r
22 w
14 r
26 w
18 r
1 w
10 w
6 w
60 w
2 r
21 r
24 r
21 r
37 w
55 w
12 w
14 w
87 r
109 r
4 w
7 w
9 r
23 w
16 r
12 w
9 w
3 r
6 r
2 r
15 r
6 w
20 w
47 r
12 r
8 w
28 r
0 r
25 w
25 r
54 r
6 w
14 r
12 r
25 w
14 w
17 r
20 r
4 r
4 r
78 r
11 r
8 w
4 w
50 w
20 r
1 w
8 r
1 w
14 w
10 r
19 r
16 r
9 r
0 w
34 w
11 r
26 r
18 r
21 r
18 w
2 w
16 r
7 w
3 r
17 r
86 r
11 r
11 r
4 w
0 r
26 w
98 r
61 w
78 r
13 w
17 r
9 w
120 r
4 w
15 r
11 r
21 r
21 w
3 w
40 r
20 w
26 r
12 r
18 w
17 r
24 r
4 r
19 r
7 w
13 w
54 r
6 r
1 r
21 r
38 w
87 r
11 w
11 w
9 w
22 w
121 r
13 r
8 r
18 r
19 w
74 r
23 w
23 w
20 w
11 w
116 r
17 r
17 w
20 w
8 r
22 w
19 w
18 w
5 w
113 r
18 r
20 w
50 w
77 r
11 r
2 w
20 r
11 r
9 r
16 w
89 r
13 r
5 r
25 w
10 w
9 r
121 r
20 w
25 w
19 w
15 r
13 w
26 r
2 r
22 w
7 w
26 r
25 w
82 w
13 r
23 r
20 w
19 r
10 w
9 r
2 w
8 w
36 w
92 r
6 w
21 r
69 w
108 r
120 w
25 w
3 w
15 w
10 w
85 r
93 w
17 w
35 r
59 w
12 w
10 r
32 r
96 w
49 w
2 r
43 r
13 r
118 w
