3989
0 -1 f
0 1739 a
1 -1 f
1 493 a
2 -1 f
2 1195 a
3 -1 f
3 28 a
4 -1 f
4 415 a
5 -1 f
5 520 a
6 -1 f
6 883 a
7 1223 a
8 -1 f
8 520 a
9 -1 f
9 256 a
10 -1 f
10 669 a
7 -1 f
11 173 a
12 -1 f
12 293 a
13 -1 f
13 930 a
14 -1 f
14 792 a
15 -1 f
15 1756 a
16 1631 a
17 336 a
17 -1 f
18 226 a
11 -1 f
19 1147 a
19 -1 f
20 544 a
21 -1 f
21 1371 a
22 -1 f
22 433 a
18 -1 f
23 1445 a
24 -1 f
24 1808 a
20 -1 f
25 192 a
23 -1 f
26 861 a
26 -1 f
27 1189 a
28 -1 f
28 1065 a
29 -1 f
29 505 a
30 78 a
25 -1 f
31 476 a
30 -1 f
32 48 a
32 -1 f
33 1982 a
34 1792 a
35 365 a
34 -1 f
36 1188 a
36 -1 f
37 772 a
35 -1 f
38 559 a
38 -1 f
39 617 a
27 -1 f
40 511 a
16 -1 f
41 25 a
33 -1 f
42 1285 a
40 -1 f
43 851 a
43 -1 f
44 1225 a
41 -1 f
45 508 a
37 -1 f
46 147 a
47 -1 f
47 1929 a
31 -1 f
48 1005 a
46 -1 f
49 1055 a
45 -1 f
50 1363 a
51 -1 f
51 1458 a
42 -1 f
52 1884 a
49 -1 f
53 1090 a
54 -1 f
54 358 a
48 -1 f
55 895 a
56 109 a
44 -1 f
57 2037 a
57 -1 f
58 560 a
55 -1 f
59 944 a
50 -1 f
60 1220 a
53 -1 f
61 1483 a
61 -1 f
62 1401 a
63 1131 a
62 -1 f
64 463 a
60 -1 f
65 1441 a
66 -1 f
66 1374 a
52 -1 f
67 1784 a
39 -1 f
68 1399 a
69 152 a
69 -1 f
70 303 a
56 -1 f
71 1017 a
72 278 a
70 -1 f
73 30 a
68 -1 f
74 1532 a
75 233 a
76 -1 f
76 612 a
58 -1 f
77 1817 a
77 -1 f
78 1920 a
75 -1 f
79 2011 a
59 -1 f
80 586 a
64 -1 f
81 1293 a
79 -1 f
82 1797 a
83 227 a
83 -1 f
84 1701 a
72 -1 f
85 1628 a
86 -1 f
86 790 a
63 -1 f
87 410 a
87 -1 f
88 696 a
85 -1 f
89 1004 a
90 363 a
74 -1 f
91 781 a
65 -1 f
92 1809 a
90 -1 f
93 343 a
80 -1 f
94 205 a
81 -1 f
95 1956 a
71 -1 f
96 551 a
91 -1 f
97 812 a
89 -1 f
98 435 a
99 1589 a
96 -1 f
100 158 a
84 -1 f
101 1431 a
88 -1 f
102 1308 a
78 -1 f
103 1589 a
82 -1 f
104 1933 a
102 -1 f
105 1204 a
67 -1 f
106 116 a
95 -1 f
107 222 a
94 -1 f
108 925 a
109 653 a
108 -1 f
110 939 a
105 -1 f
111 1178 a
97 -1 f
112 1606 a
113 -1 f
113 1292 a
100 -1 f
114 117 a
110 -1 f
115 1453 a
99 -1 f
116 468 a
98 -1 f
117 1165 a
101 -1 f
118 1307 a
103 -1 f
119 563 a
93 -1 f
120 565 a
92 -1 f
121 1814 a
109 -1 f
122 759 a
123 -1 f
123 1660 a
106 -1 f
124 348 a
125 1124 a
126 -1 f
126 1267 a
117 -1 f
127 570 a
73 -1 f
128 1266 a
124 -1 f
129 975 a
128 -1 f
130 295 a
118 -1 f
131 1132 a
130 -1 f
132 989 a
119 -1 f
133 804 a
125 -1 f
134 848 a
121 -1 f
135 873 a
133 -1 f
136 1617 a
135 -1 f
137 1737 a
136 -1 f
138 1041 a
132 -1 f
139 1318 a
138 -1 f
140 1544 a
131 -1 f
141 1638 a
112 -1 f
142 1469 a
129 -1 f
143 1772 a
114 -1 f
144 1440 a
145 1779 a
134 -1 f
146 1924 a
104 -1 f
147 1149 a
147 -1 f
148 256 a
107 -1 f
149 466 a
137 -1 f
150 615 a
127 -1 f
151 179 a
139 -1 f
152 1721 a
148 -1 f
153 1703 a
122 -1 f
154 911 a
116 -1 f
155 667 a
155 -1 f
156 1763 a
151 -1 f
157 469 a
141 -1 f
158 1174 a
152 -1 f
159 1260 a
115 -1 f
160 1070 a
161 -1 f
161 341 a
145 -1 f
162 707 a
158 -1 f
163 1576 a
153 -1 f
164 436 a
165 2017 a
142 -1 f
166 1498 a
164 -1 f
167 1533 a
156 -1 f
168 1645 a
160 -1 f
169 797 a
170 501 a
140 -1 f
171 1792 a
169 -1 f
172 2 a
166 -1 f
173 1176 a
143 -1 f
174 964 a
173 -1 f
175 983 a
170 -1 f
176 602 a
172 -1 f
177 870 a
146 -1 f
178 979 a
111 -1 f
179 437 a
180 733 a
168 -1 f
181 614 a
150 -1 f
182 1258 a
182 -1 f
183 553 a
154 -1 f
184 168 a
149 -1 f
185 1545 a
186 -1 f
186 1707 a
163 -1 f
187 144 a
176 -1 f
188 796 a
159 -1 f
189 688 a
175 -1 f
190 338 a
191 1839 a
179 -1 f
192 1330 a
162 -1 f
193 1313 a
120 -1 f
194 816 a
167 -1 f
195 718 a
165 -1 f
196 953 a
187 -1 f
197 1023 a
183 -1 f
198 179 a
188 -1 f
199 1001 a
196 -1 f
200 1653 a
201 1146 a
180 -1 f
202 116 a
144 -1 f
203 1566 a
191 -1 f
204 1190 a
157 -1 f
205 745 a
198 -1 f
206 1705 a
184 -1 f
207 379 a
195 -1 f
208 1150 a
178 -1 f
209 1178 a
201 -1 f
210 107 a
211 742 a
189 -1 f
212 1679 a
213 1236 a
206 -1 f
214 496 a
203 -1 f
215 1260 a
171 -1 f
216 1491 a
199 -1 f
217 339 a
181 -1 f
218 1783 a
205 -1 f
219 1340 a
220 -1 f
220 1077 a
218 -1 f
221 330 a
221 -1 f
222 942 a
213 -1 f
223 873 a
224 1557 a
210 -1 f
225 2000 a
209 -1 f
226 1745 a
227 -1 f
227 1370 a
194 -1 f
228 650 a
229 -1 f
229 990 a
230 284 a
224 -1 f
231 1516 a
204 -1 f
232 1941 a
219 -1 f
233 1573 a
174 -1 f
234 1804 a
200 -1 f
235 1932 a
208 -1 f
236 141 a
235 -1 f
237 973 a
231 -1 f
238 1309 a
185 -1 f
239 954 a
240 97 a
214 -1 f
241 594 a
228 -1 f
242 1426 a
217 -1 f
243 1016 a
234 -1 f
244 410 a
192 -1 f
245 1420 a
225 -1 f
246 979 a
247 1593 a
216 -1 f
248 697 a
193 -1 f
249 186 a
233 -1 f
250 453 a
248 -1 f
251 1043 a
250 -1 f
252 727 a
246 -1 f
253 1693 a
232 -1 f
254 1139 a
249 -1 f
255 1637 a
236 -1 f
256 63 a
190 -1 f
257 875 a
244 -1 f
258 1392 a
211 -1 f
259 555 a
254 -1 f
260 796 a
215 -1 f
261 1992 a
247 -1 f
262 70 a
207 -1 f
263 825 a
256 -1 f
264 1143 a
212 -1 f
265 2018 a
266 736 a
262 -1 f
267 1464 a
268 1294 a
240 -1 f
269 1958 a
222 -1 f
270 1491 a
258 -1 f
271 1908 a
241 -1 f
272 1540 a
259 -1 f
273 1885 a
253 -1 f
274 1856 a
202 -1 f
275 324 a
242 -1 f
276 1173 a
263 -1 f
277 475 a
267 -1 f
278 192 a
255 -1 f
279 823 a
278 -1 f
280 693 a
269 -1 f
281 1876 a
226 -1 f
282 38 a
270 -1 f
283 1925 a
282 -1 f
284 332 a
230 -1 f
285 2009 a
260 -1 f
286 1254 a
271 -1 f
287 272 a
239 -1 f
288 1246 a
251 -1 f
289 1507 a
272 -1 f
290 18 a
177 -1 f
291 1567 a
292 -1 f
292 352 a
291 -1 f
293 458 a
290 -1 f
294 122 a
274 -1 f
295 1128 a
257 -1 f
296 1122 a
237 -1 f
297 2044 a
281 -1 f
298 1085 a
295 -1 f
299 993 a
300 697 a
301 898 a
294 -1 f
302 153 a
261 -1 f
303 1610 a
284 -1 f
304 1258 a
265 -1 f
305 1419 a
300 -1 f
306 1792 a
266 -1 f
307 1240 a
243 -1 f
308 1323 a
286 -1 f
309 1241 a
296 -1 f
310 299 a
311 39 a
279 -1 f
312 489 a
313 1770 a
312 -1 f
314 1681 a
285 -1 f
315 1403 a
301 -1 f
316 148 a
317 812 a
307 -1 f
318 629 a
318 -1 f
319 136 a
252 -1 f
320 1444 a
321 1530 a
303 -1 f
322 1718 a
315 -1 f
323 1816 a
304 -1 f
324 1561 a
298 -1 f
325 1851 a
283 -1 f
326 1478 a
327 -1 f
327 851 a
321 -1 f
328 1801 a
245 -1 f
329 1463 a
322 -1 f
330 986 a
331 -1 f
331 501 a
328 -1 f
332 680 a
299 -1 f
333 197 a
334 -1 f
334 1216 a
316 -1 f
335 585 a
333 -1 f
336 565 a
320 -1 f
337 1108 a
288 -1 f
338 423 a
223 -1 f
339 936 a
332 -1 f
340 1458 a
311 -1 f
341 1106 a
287 -1 f
342 1535 a
329 -1 f
343 1305 a
314 -1 f
344 785 a
345 708 a
273 -1 f
346 1732 a
337 -1 f
347 1488 a
348 -1 f
348 1531 a
276 -1 f
349 1390 a
310 -1 f
350 23 a
346 -1 f
351 1946 a
326 -1 f
352 10 a
268 -1 f
353 1281 a
302 -1 f
354 1538 a
313 -1 f
355 161 a
324 -1 f
356 170 a
357 114 a
197 -1 f
358 674 a
330 -1 f
359 709 a
305 -1 f
360 354 a
358 -1 f
361 371 a
280 -1 f
362 332 a
354 -1 f
363 1643 a
344 -1 f
364 27 a
359 -1 f
365 892 a
289 -1 f
366 1550 a
367 -1 f
367 1973 a
335 -1 f
368 1195 a
309 -1 f
369 486 a
352 -1 f
370 1948 a
355 -1 f
371 849 a
360 -1 f
372 1151 a
357 -1 f
373 84 a
338 -1 f
374 367 a
375 1985 a
340 -1 f
376 1060 a
366 -1 f
377 1729 a
374 -1 f
378 310 a
379 87 a
365 -1 f
380 1868 a
381 694 a
364 -1 f
382 1857 a
319 -1 f
383 1877 a
378 -1 f
384 264 a
363 -1 f
385 1038 a
350 -1 f
386 1104 a
308 -1 f
387 1440 a
384 -1 f
388 1908 a
238 -1 f
389 471 a
390 2002 a
391 -1 f
391 973 a
264 -1 f
392 1837 a
317 -1 f
393 1107 a
394 211 a
293 -1 f
395 950 a
394 -1 f
396 325 a
341 -1 f
397 1222 a
398 303 a
297 -1 f
399 1078 a
385 -1 f
400 1072 a
392 -1 f
401 1 a
402 -1 f
402 1794 a
379 -1 f
403 73 a
386 -1 f
404 317 a
403 -1 f
405 1510 a
306 -1 f
406 969 a
393 -1 f
407 1519 a
277 -1 f
408 258 a
342 -1 f
409 166 a
376 -1 f
410 194 a
408 -1 f
411 172 a
339 -1 f
412 1336 a
411 -1 f
413 1571 a
414 -1 f
414 639 a
407 -1 f
415 1990 a
375 -1 f
416 1314 a
372 -1 f
417 929 a
415 -1 f
418 218 a
404 -1 f
419 1490 a
410 -1 f
420 1071 a
421 593 a
398 -1 f
422 1168 a
369 -1 f
423 575 a
417 -1 f
424 1118 a
425 1997 a
416 -1 f
426 742 a
421 -1 f
427 647 a
